max_strain,LN,EQ_MKZ,EQ_HH,NL_MKZ,NL_HH
0.00687152,2.149271803,2.118427099,2.118430269,2.855075011,3.013483739
0.0095895,2.719101207,2.098804296,2.098801416,2.744593865,2.757511361
0.00567075,-0.420989132,-0.50256429,-0.502563629,-0.381738861,-0.188054361
0.00532673,1.299375153,1.453646277,1.453631531,2.726651824,2.727611865
0.00838078,1.927515714,2.182981106,2.182973218,2.801175399,2.780336244
0.0377466,1.609249786,1.84687988,1.653600476,2.823836352,2.976708131
0.0068791,0.095282443,-0.110520119,-0.11051941,0.531534151,0.685153282
0.00313072,2.081088626,2.276840566,2.276825987,3.282262967,3.397317003
0.00418517,1.516835373,1.550811068,1.55081408,2.149542751,2.49676354
0.0059667,1.699701101,1.801441823,1.801437949,2.437731896,2.656830805
0.0032354,1.245508279,1.120633046,1.12063497,1.240752588,1.691187778
0.00185023,-0.724999653,-0.647817753,-0.64782185,0.556482198,0.588798678
0.0141337,2.751154436,2.500985866,2.500983766,2.954423483,2.997249268
0.0463781,2.535499364,2.40336247,2.078618546,2.200031164,2.390523047
0.00352597,-0.022108445,-0.162616337,-0.162619615,0.342929386,0.835009249
0.00412002,-0.183286898,-0.350356225,-0.350352267,-0.533648489,-0.535857304
0.00210488,1.254302972,1.293678638,1.29370611,0.102353121,0.106496204
0.00996803,1.664022039,1.240788066,1.24079898,0.308090382,0.300388821
0.00423233,0.055045102,-0.266873041,-0.266828653,-0.820108439,-0.825803487
0.00705546,1.381265023,1.382389017,1.382417337,0.415547437,0.401710197
0.00679665,3.024329825,0.775939217,0.775941813,0.383568987,0.374629772
0.00311807,0.200647412,0.291549569,0.291542642,-0.074316894,-0.0719308
0.00225068,1.492806374,1.878326597,1.87829931,1.164527834,1.168970236
0.0305504,1.446006962,1.218075939,1.198127709,0.696307057,0.842531713
0.00173974,0.083248487,0.369066739,0.36904353,-0.255670015,-0.252927869
0.00431666,2.780623609,1.16772483,1.167734892,-0.567465529,-0.572719888
0.002356,0.451876808,-0.056317516,-0.05632001,-0.470804499,-0.474556766
0.00453708,-0.203632037,-0.101250823,-0.101236777,-0.254078889,-0.254455889
0.00361167,2.759667478,1.022108452,1.022077872,-0.112747555,-0.11252846
0.0146173,2.009823124,1.73175202,1.731748741,0.734386804,0.687363839
0.00199554,2.335381581,2.676400642,2.676408251,0.958135632,0.964003332
0.00375628,-0.698748796,-0.771710649,-0.771743831,-0.995698615,-0.996038544
0.00249102,1.901782258,1.383243091,1.383189958,0.627264248,0.633717629
0.00206192,-0.164828269,-0.224599063,-0.224585007,-0.579186259,-0.579266246
0.00606139,1.374256836,1.021494436,1.021548767,0.209747653,0.207558154
0.00910288,1.133030369,0.565002791,0.565010445,-0.329741851,-0.34384033
0.00725007,1.426103968,1.46613256,1.466141428,1.247523964,1.239220839
0.003051,-0.871584426,-0.9691376,-0.969132265,-1.422423256,-1.423714173
0.00551151,0.811337056,0.68002507,0.680020813,0.243910701,0.24079851
0.00247343,0.84383102,0.850733381,0.850702535,-0.243646378,-0.248180378
0.0233505,0.663984289,-0.749437148,-0.749472274,-0.978057986,-0.992295286
0.00249642,1.159338837,1.313135484,1.313165967,1.38455411,1.380262223
0.00187539,-0.520996256,-0.479114637,-0.479106365,-0.494107893,-0.494092383
0.00264117,2.417129911,1.903868967,1.903933867,0.433566273,0.431039037
0.002783,1.650417354,1.23910187,1.239054813,-0.020897513,-0.022232875
0.0105506,0.892487939,-0.504923501,-0.504925352,-0.90387683,-0.915299583
0.0027518,1.762901584,1.489812663,1.489815013,0.70557973,0.70120154
0.00778916,1.954244888,0.243007283,0.243009013,-0.34110891,-0.349004539
0.00268896,-0.133234998,-0.13260288,-0.132600778,-0.28228939,-0.284042951
0.00339307,-0.600632254,0.158890058,0.158863935,-1.25541016,-1.261928057
0.00374468,-0.38137426,-0.486564347,-0.486578407,-0.526949939,-0.529822463
0.00822604,1.263737519,0.920345608,0.920348608,0.259380658,0.254689901
0.00728138,-0.878620026,-0.859605615,-0.859599635,-1.317405131,-1.323502009
0.070295,2.606541949,-1.923095837,-1.679894598,-2.040809078,-1.389947753
0.00303543,-0.703596939,-0.498483572,-0.498500662,-1.004210287,-1.003092766
0.00187862,0.234783732,0.174681322,0.17471069,-0.860001965,-0.857046298
0.00513694,0.204514194,0.26941661,0.269405623,-0.00635795,-0.010036762
0.0227597,0.869777342,-0.031430103,-0.041790732,-0.736762011,-0.665431978
0.00237004,-0.21571127,-0.006834176,-0.006805312,-0.756361848,-0.754356733
0.00983408,1.622147343,1.595028479,1.595034127,0.838213245,0.835907156
0.00174033,0.234031096,0.277549787,0.277558551,-0.508461568,-0.504495794
0.00420749,0.205477887,0.406748227,0.406753668,-0.780735395,-0.786332763
0.00209866,1.694544514,1.455075653,1.455092223,0.689031142,0.692687495
0.0122027,0.869545802,0.197517251,0.197532706,-0.27094169,-0.299891087
0.00624488,-0.204756452,-0.501991873,-0.501995578,-1.372061464,-1.37522994
0.00282984,0.296038855,1.691246469,1.691345517,0.818179162,0.818284166
0.00831498,0.711137262,0.571637938,0.571685592,-0.442599331,-0.454610602
0.0125786,-0.972438158,-1.221498716,-1.221493338,-1.685342046,-1.697253489
0.0168948,1.864025884,0.198375737,0.198356556,-0.647251322,-0.64618176
0.0036396,3.067613595,2.916898285,2.91684046,1.470528112,1.469153034
0.00174191,-0.640358308,-0.428041434,-0.427981054,-1.368950175,-1.364103507
0.00524604,0.938399735,0.85827555,0.858284695,0.218429482,0.217343814
0.00318775,1.706967325,-0.389752477,-0.389673497,-0.881110467,-0.878246673
0.00182077,0.434006682,0.418717482,0.418782522,0.022197767,0.021231625
0.00362665,0.011528751,0.024296063,0.024333105,-0.629334467,-0.629889131
0.00508659,-0.185542506,-0.167569388,-0.16760703,-1.132178078,-1.134287516
0.00396049,0.163503864,-0.190148243,-0.190147717,-1.093332784,-1.093457626
0.00376756,0.212757209,0.24011333,0.240117636,0.035092695,0.031054101
0.00313206,0.042202381,-0.578009807,-0.578052729,-1.202240862,-1.201854641
0.00155267,-0.612850574,-0.720118773,-0.720101842,-1.211896831,-1.207601533
0.00233174,-0.458393895,-0.442348297,-0.442363823,-0.839084444,-0.834314457
0.00264237,-1.289992853,-1.337634487,-1.33764255,-1.279638156,-1.278191376
0.00670314,-1.208144569,-1.357208834,-1.357201478,-1.883398554,-1.887696674
0.00477875,-1.111194122,-1.150828378,-1.150832149,-1.208372136,-1.216352932
0.00278537,-1.03622251,-1.052334906,-1.052331239,-0.855710259,-0.854936083
0.00392209,-1.294341561,-1.254305374,-1.254321274,-1.724128404,-1.727245283
0.00205482,1.698613712,1.711443866,1.711385358,1.212359288,1.213260502
0.00196192,0.150685748,0.801005394,0.800928022,-0.758396048,-0.758460871
0.00429446,-0.4823497,-0.621928069,-0.621943154,-1.120781331,-1.124865076
0.00233145,-0.279489036,-0.330221677,-0.330205582,-0.967937064,-0.967265943
0.00279126,-0.372050903,-0.119713261,-0.119668752,-0.787482109,-0.787393705
0.00386008,-0.303717232,-0.42738189,-0.427394684,-0.971077059,-0.973650101
0.00814081,1.031384649,0.443503651,0.44351895,-0.010869339,-0.019972043
0.00262682,0.562416004,0.423457613,0.423490924,0.344325731,0.342933867
0.00365697,1.618911699,-0.644323351,-0.644309762,-0.740183424,-0.746987145
0.00151146,0.391278137,0.350910409,0.350939067,-0.745675266,-0.740116226
0.00694556,2.326500046,1.28888573,1.288854309,0.131810732,0.126832114
0.0025812,1.265015557,1.488588105,1.488562492,-0.816811322,-0.818556842
0.00506042,1.074465383,0.959581915,0.959596428,-0.407418318,-0.408513828
0.00163032,0.633820522,0.042527135,0.042541728,-1.826300402,-1.824486193
0.00611946,0.950646967,1.103802448,1.103836039,0.34000912,0.341743804
0.0169375,1.84218123,1.134046145,1.134059793,0.137163434,-0.007126161
0.00333138,-0.60192553,-0.800539732,-0.800593023,-1.089830143,-1.095862494
0.0134174,-0.092702262,-0.522479315,-0.522483996,-1.405633417,-1.430198433
0.00172994,1.539337197,1.780790573,1.780781784,-0.469234158,-0.463916576
0.00323924,3.010303128,1.249799142,1.249769292,0.631077347,0.628400844
0.0118452,3.304974086,-0.370279785,-0.37022824,-0.990570742,-1.005686585
0.00663502,2.182961368,2.476702372,2.476680297,1.552442717,1.550258206
0.0121849,2.821143195,1.962774722,1.962752665,-0.071699869,-0.079291517
0.00907389,1.910870672,2.175003773,2.175040314,0.137889509,0.125748947
0.0135768,-0.415421369,-0.702455352,-0.702459084,-1.522002499,-1.535477469
0.0362143,1.836019385,0.760806649,0.842464531,-0.271739978,-0.108815913
0.00174959,0.311576557,0.308801151,0.308793808,-0.271588405,-0.270832719
0.0070873,0.471146213,0.304477054,0.304480427,-0.400581921,-0.405727248
0.00201961,0.182487717,0.173950367,0.173997931,-0.473691807,-0.473553035
0.00820864,2.104440518,1.784754637,1.784755664,0.352837201,0.342154125
0.00277386,-1.213362824,-1.213913576,-1.213896524,-1.714901009,-1.715490069
0.00334869,1.059484238,1.164872776,1.164907643,0.583133678,0.581152977
0.0044544,1.718787772,1.537083295,1.536975978,0.513168471,0.508214482
0.00780852,0.732312382,0.910221643,0.910223957,0.314166623,0.304150921
0.00736077,1.436000671,0.225711004,0.225732767,-0.717174357,-0.730245284
0.00427581,0.365320835,0.279755409,0.27972486,-0.736541495,-0.733518811
0.00174793,0.499144794,0.619072652,0.619063017,0.200027041,0.20033472
0.00169197,0.311178979,0.254263341,0.254217225,-1.023550125,-1.018852489
0.00214603,0.092874777,0.154922118,0.154930453,-0.913278317,-0.907295875
0.00823955,1.072184191,0.973196404,0.973197617,0.434073265,0.426788779
0.00291531,1.023753604,0.784626791,0.784627757,0.368511219,0.371731414
0.00696442,0.691369992,0.054866257,0.054812347,-0.96910904,-0.973171411
0.0170964,1.30255026,0.890594205,0.88673822,0.264915368,0.367014787
0.00296031,-0.172982899,-0.187064368,-0.187028336,-0.982852675,-0.983499116
0.00411762,2.90769868,2.642524635,2.642528947,1.275000717,1.275921514
0.00329353,2.065959242,1.919819808,1.919764444,-0.139780889,-0.140932427
0.00438152,2.617037529,2.549182137,2.549184983,1.593188904,1.591390067
0.00469482,-0.100653954,-0.430992255,-0.430976229,-0.975108481,-0.976729578
0.010789,1.064944554,0.939339594,0.939333686,-0.090964907,-0.095879802
0.00168256,1.287842177,1.328405095,1.3284419,1.33923444,1.342341881
0.00351819,2.485937391,1.466383041,1.466386099,0.566504281,0.564371279
0.00421677,1.92269103,2.00534423,2.005336947,1.784084899,1.779676475
0.0335811,1.757457863,0.488387295,0.520508379,-1.263438812,-0.965856558
0.00195999,1.685387003,1.878011295,1.878060052,0.445506372,0.448789583
0.00364304,1.212300367,1.258469334,1.25847536,1.188117374,1.184673594
0.010106,1.318301094,1.312090615,1.312070183,0.454520192,0.447211572
0.0017918,2.520328278,2.279468453,2.279464663,0.30822668,0.315856079
0.0100056,0.336336582,0.002428474,0.002412067,-0.536049502,-0.541694101
0.00712488,0.981879805,0.677519014,0.677558814,0.250573407,0.243277015
0.00392336,1.575986311,1.569735691,1.569762649,0.955341652,0.950853642
0.00695087,0.111971092,0.237102143,0.237105551,-0.194797867,-0.202517565
0.00738717,-1.072631827,-0.936335891,-0.936343099,-1.40194352,-1.405767449
0.0046209,-0.15493106,-0.052964325,-0.052949463,-0.858364931,-0.860538593
0.0192315,1.194810191,0.950920857,0.950936013,0.41143165,0.389985
0.00169366,1.789029874,1.98993955,1.989803763,0.780416326,0.783296254
0.00228739,1.5667831,1.581986249,1.581975965,1.267159388,1.267141854
0.0997094,4.200478543,-2.202781448,-2.962363432,-1.692625919,-1.317640237
0.00765785,0.020775215,-0.051781104,-0.051791457,-0.250884202,-0.264954298
0.0478849,3.750991055,-0.957164044,-0.94138671,-1.082588949,-0.385294611
0.0112001,2.982500336,1.800987904,1.800995669,-0.093330575,-0.099047251
0.00530687,3.759638331,2.776575476,2.77667391,0.669265392,0.670623497
0.0108517,3.001800201,1.037889063,1.037853828,0.467888418,0.460343402
0.00544443,0.089277897,-0.751573019,-0.751585554,-1.589521187,-1.593558446
0.00219631,-0.86273217,-0.09872645,-0.09877097,-2.055193561,-2.052387851
0.00299608,-0.269995811,-0.314539833,-0.31455835,-1.148176135,-1.143676525
0.00508943,2.24972714,2.699343604,2.69939218,0.608060131,0.607518445
0.00378202,2.957805947,2.498871312,2.498840133,0.696379056,0.691519194
0.0152811,3.1130627,1.340014919,1.339985092,0.328168866,0.267070072
0.00254829,-0.382426756,0.272648184,0.272668339,-0.581250431,-0.577335654
0.00270264,1.561826637,1.581456101,1.581422251,0.595204829,0.596683418
0.0261578,3.113511626,0.591742703,0.570862764,-0.245683074,-0.315729962
0.00269611,2.843185041,2.263503744,2.263594753,1.312912119,1.316104526
0.00569253,1.14792349,0.249966941,0.250164104,-0.796318871,-0.806652079
0.00448278,1.894395542,1.315762592,1.315835317,-0.310310548,-0.316726476
0.00638088,1.397427972,1.07417749,1.074213727,-0.125272687,-0.130095614
0.00245115,1.925068489,1.634619642,1.634637995,0.136236049,0.139330439
0.00195097,1.226277726,0.469300401,0.469431531,-0.098774217,-0.094905407
0.0227428,2.380749086,0.255480607,0.236523443,-0.787753079,-0.836751735
0.0035867,1.692341606,2.050462289,2.050445083,0.933668928,0.934133105
0.00294883,1.846535121,0.757007686,0.757123119,-0.498145691,-0.497496473
0.0104654,2.49440707,2.048417395,2.048392849,0.227420472,0.222028792
0.0123498,2.7612843,1.161076019,1.161116248,0.046881789,0.038154927
0.00583691,1.41206645,1.378941961,1.378958226,0.279960276,0.27758158
0.013183,0.246343389,-0.298148415,-0.298165833,-0.926295813,-0.937315324
0.00156037,0.16806764,-0.308486442,-0.308449436,-0.74454678,-0.741827657
0.00740835,1.903571206,1.839675724,1.839690603,0.667037668,0.660597034
0.00188095,1.405022859,1.641029951,1.641055951,1.008972612,1.011369812
0.0188799,0.150963718,-0.649550438,-0.656197956,-1.323188067,-1.265203776
0.00241658,-0.78277539,-0.745697997,-0.745698474,-1.259202656,-1.257052711
0.00148824,0.302046692,0.391827631,0.391720374,-0.086453498,-0.081270624
0.00135868,0.224163042,0.231060395,0.231062616,-0.415519661,-0.410934205
0.00249049,0.782914385,0.960195425,0.960171586,0.50276004,0.507443965
0.00422115,0.263083775,0.297737183,0.297748572,-0.155773845,-0.159131286
0.00240435,0.862847259,1.063483029,1.063476137,-0.187915921,-0.178162032
0.00288321,1.367320661,1.318031682,1.318068597,0.665844568,0.665271418
0.00439811,1.501735602,1.255999499,1.255954473,0.400993516,0.400295949
0.0202463,2.613921458,0.676525024,0.670971686,-0.275891137,-0.30187563
0.00184744,0.052291158,0.0777271,0.077728353,-0.441401098,-0.440145986
0.00145009,1.094897737,1.048067362,1.048058153,0.100580491,0.105400901
0.00243396,-0.162132847,-0.166525241,-0.166490183,-0.997621705,-0.994690249
0.00548783,1.256723735,1.079188569,1.079179226,-0.107759921,-0.109438443
0.0389117,2.776742515,-1.103430377,-0.769638734,-1.338280399,-0.881767302
0.00331028,1.189953591,1.011304409,1.011280564,-0.254084096,-0.252593739
0.00231362,1.44724465,1.742731049,1.742560629,0.099978343,0.106374573
0.0060724,2.055311732,0.940105655,0.940117167,-0.098944395,-0.104518738
0.00226843,1.417128499,1.315609696,1.315636172,0.818547916,0.825082492
0.014725,2.616657841,1.795006615,1.795047035,0.717114802,0.656696155
0.00314766,2.114538015,2.361770145,2.361772125,0.786625545,0.788992666
0.0156261,3.421365468,1.625761281,1.625755157,0.544365217,0.47016459
0.0266764,3.645694921,1.106055203,1.080390993,0.742580798,0.811770186
0.00165563,1.947517999,1.49975674,1.499718765,1.250001869,1.251901978
0.00272979,1.905660486,1.478608696,1.478701254,0.605644511,0.606972951
0.00249793,0.845886962,0.896098448,0.896071243,0.806115321,0.805395939
0.0023829,2.531869302,2.989250913,2.989297736,1.872241372,1.874271355
0.0111661,2.584733012,1.658364001,1.658375871,0.979625883,0.965237922
0.0066533,1.293019306,0.818440842,0.818405885,0.14682771,0.143022866
0.00426613,2.933018203,1.963616935,1.963623356,0.373668202,0.372315706
0.0180665,2.315073403,-0.362050687,-0.362040054,-0.551244076,-0.612499021
0.00323302,0.772585429,0.584875291,0.584914461,0.040859344,0.040314853
0.00239668,1.410225403,1.444032675,1.444011522,0.486869881,0.490524327
0.00290388,1.407051449,1.31964609,1.31968129,0.310817388,0.315174152
0.0128044,-0.317977073,-0.800573683,-0.800579678,-1.51751973,-1.523206799
0.00332792,0.848115402,0.937964737,0.937979195,0.192784589,0.194226883
0.00736978,0.908438123,0.538150967,0.538141495,-0.326950624,-0.339520265
0.00319786,0.367889489,-0.162520694,-0.162558767,-0.606902714,-0.608966999
0.00547907,0.845786287,0.858090829,0.858105125,0.241674969,0.237451317
0.00253536,0.435203102,0.350907039,0.350902601,-0.457499151,-0.459382115
0.0122793,1.223541981,0.990114523,0.99011151,0.200352196,0.188186146
0.00579062,-0.769329638,-1.20102871,-1.201041961,-1.751780966,-1.753993441
0.00268635,1.421895145,1.850534872,1.850461065,0.989788845,0.9936439
0.00131913,1.644318145,1.794229486,1.794305206,0.857429354,0.859418625
0.00209256,0.865770531,1.369695678,1.369728609,0.463158879,0.466438549
0.00953521,1.051227126,0.977605335,0.977602604,0.301788797,0.291780006
0.00294777,1.71050285,1.614975476,1.614961379,0.630396134,0.627161991
0.0023031,0.138559487,0.329898614,0.329922258,0.070104694,0.074912895
0.00233621,0.343803464,0.415152645,0.415129003,0.245555075,0.25006413
0.00274946,2.047376202,2.115923778,2.115906777,0.824290213,0.831035635
0.00239396,2.713614038,2.07357054,2.073571291,1.249879827,1.252652436
0.00496613,0.334648498,0.162139859,0.162159059,-0.006527782,-0.007427562
0.00299344,1.678078905,0.91707508,0.917054084,-0.651188992,-0.653663603
0.00971936,0.614716535,0.32846381,0.328473455,-0.230724994,-0.243137945
0.0128799,2.641937582,1.338443084,1.338461759,0.764912576,0.732868546
0.00343986,-0.006932755,-0.331771013,-0.331767117,-0.813384096,-0.818626254
0.00156046,1.158570727,0.954538847,0.954536501,0.082355405,0.086042404
0.00392765,0.91775155,0.889104861,0.889124809,0.243347543,0.240369756
0.00591343,1.121496644,1.05692234,1.056920485,0.519894258,0.518389706
0.00230431,2.412231999,2.302121677,2.302112801,1.156474675,1.154167602
0.00271324,-1.187180179,-1.214041471,-1.213963051,-1.711889386,-1.713499823
0.0042776,2.341324106,1.893372663,1.89332279,0.792258559,0.789584049
0.010086,2.381641716,1.965331732,1.965337827,0.998787784,0.987963442
0.0020155,2.346221643,2.40304464,2.4030666,1.223911442,1.224778356
0.00241727,3.712858031,2.138266744,2.138743587,0.989864132,0.990764406
0.0112675,2.915566296,3.026631241,3.026626626,2.361569507,2.358318198
0.00469158,1.885288945,1.71072262,1.710725392,0.748015927,0.746400601
0.00441794,1.771657682,0.711177571,0.711207665,0.16863796,0.167050717
0.00925663,0.159486137,-0.177427908,-0.177430046,-1.430337692,-1.441761895
0.00346869,2.197966342,1.620128601,1.620118739,0.921519845,0.921749977
0.00205226,1.569126909,1.668070872,1.668102457,1.202787261,1.20554346
0.0213415,1.638432615,0.778181771,0.768392148,-0.358994634,-0.302005227
0.00474653,1.493302725,1.483300461,1.483285928,0.780780864,0.777070842
0.0119593,2.137761571,1.494089561,1.494108326,0.071146618,0.058523478
0.00165177,-0.482393509,-0.256147301,-0.255999837,-0.899770575,-0.897730825
0.00145991,0.301534531,0.396839561,0.396852216,-0.703147264,-0.698520166
0.00208468,-0.487023117,-0.416539951,-0.416551867,-0.932679979,-0.929784453
0.00660399,2.063022291,1.111099089,1.111223378,0.190111262,0.184063751
0.00326414,1.88226689,1.938917621,1.938922464,1.509416688,1.507987686
0.00236127,-0.044262345,0.099753802,0.09974657,-0.636726454,-0.633664796
0.00629884,1.025275282,1.066821144,1.066838214,0.477001944,0.475361135
0.00274256,1.539982631,1.465312458,1.465318401,0.351490764,0.351003062
0.00262152,1.774315043,1.814587195,1.814600048,1.107929293,1.111629954
0.0042741,0.185144627,0.25771204,0.257718156,-0.235125673,-0.23340464
0.00757915,1.694835876,1.398290746,1.398327883,0.72433846,0.719960209
0.00258405,1.137204656,1.33000334,1.330035378,0.834640328,0.837494975
0.00446265,2.962546308,1.361652263,1.361646967,0.22879138,0.217775394
0.00152854,1.830032723,1.787792648,1.78777319,1.016703423,1.017682515
0.0106693,2.049934461,1.118570485,1.11856188,0.023545145,0.016655724
0.00337537,1.105352278,0.438546727,0.438551116,-0.377948354,-0.385057009
0.00260557,-0.749096223,-0.588779533,-0.588718015,-0.980635466,-0.982315193
0.00358016,1.885551622,1.57492279,1.574913875,0.374609984,0.375107098
0.00631377,-0.28934746,-0.509878903,-0.509878689,-1.053664046,-1.06196446
0.00430727,2.739038579,2.300776068,2.300763054,0.584219038,0.58656307
0.00210684,1.527093964,1.014235887,1.014273599,0.266240299,0.271529484
0.00305205,1.43276941,1.464123053,1.464114609,0.726055442,0.727547911
0.0117868,1.202978377,1.170627956,1.170617752,0.809469547,0.795699013
0.00591893,1.361931112,1.32353159,1.323471652,-0.039518397,-0.038465175
0.00264999,2.013937507,1.990927691,1.99089116,1.612598718,1.612240778
0.00194036,1.462866175,1.359247266,1.3592599,0.493852185,0.495459594
0.00344367,-0.233670146,-0.467437695,-0.467430433,-1.371050701,-1.366135356
0.00484125,1.657429069,1.226860247,1.226894885,-0.665232794,-0.669504364
0.00252378,1.458228935,1.451828184,1.451811295,0.402052689,0.401311782
0.00315349,1.383729869,1.18062541,1.180657165,0.457838088,0.459098668
0.00342195,-0.042515196,-0.233401908,-0.233409207,-1.080932681,-1.084567888
0.00283715,0.18186342,-0.029157983,-0.029180497,-0.916616085,-0.912916225
0.00284719,2.07914526,1.972309373,1.972323591,0.839004783,0.835792877
0.00479199,1.332436152,1.206979798,1.206997424,-0.15690717,-0.155305203
0.00193982,0.97096497,1.129546596,1.129535602,0.134047992,0.140234176
0.00517953,0.982472071,0.902320862,0.902328835,-0.178740867,-0.181277972
0.00302786,2.242731085,2.087421509,2.087453424,1.005216792,1.009150013
0.012569,2.414714949,1.581963337,1.581953379,0.44612965,0.431097837
0.00370242,0.670771007,0.708780962,0.708878417,0.237190898,0.237640632
0.004582,1.871691993,1.306727178,1.306745078,-0.091104108,-0.094379861
0.0273438,0.833746469,-0.011140452,-0.012555413,-0.922011417,-0.907147258
0.00671881,-1.848291372,-1.872947369,-1.872938345,-1.874436468,-1.87963352
0.00495814,1.005207867,1.221522867,1.22148498,-0.072848351,-0.07228755
0.0197215,0.928127596,-0.001277775,-0.00494086,-1.006907741,-1.069394414
0.00121159,1.066469418,0.834265049,0.834312938,0.598837505,0.604847029
0.00207082,-0.144172789,-0.060667795,-0.060682044,-1.082315716,-1.083741405
0.00260238,3.10679614,3.007098186,3.007082215,2.32450367,2.323763062
0.00483069,2.768521786,2.334704962,2.334707439,1.217367289,1.21461789
0.00498141,2.297599323,2.355893127,2.355873974,0.930390303,0.926046005
0.00365828,2.47460508,1.575839639,1.575826618,0.231291783,0.230268583
0.00375966,1.032217564,0.359770482,0.359788358,-0.874086417,-0.874635626
0.00525692,1.664264836,1.01487226,1.014903375,-0.277051196,-0.286272829
0.0254581,-0.306828715,-1.250511518,-1.255681156,-1.783685219,-1.5955679
0.00679184,1.26565624,0.923817478,0.923799358,-0.117364492,-0.125935837
0.0151829,-0.226068243,-0.862183473,-0.862175512,-1.41579241,-1.441388575
0.00400288,-0.067850787,-0.034691833,-0.034698373,-0.878897948,-0.878940364
0.00270275,1.739843856,1.450848131,1.450857865,0.113456352,0.117737088
0.00857702,0.301508411,0.094709641,0.094713298,-0.612689659,-0.612346888
0.00334586,1.689824493,1.863076705,1.863062813,1.537131393,1.534373511
0.00354004,-0.830794714,-0.826295879,-0.826265941,-1.64759345,-1.647141688
0.0059817,-0.355476043,-0.792393243,-0.792411794,-1.376596258,-1.379566843
0.00305311,-0.21975882,-0.337408804,-0.337425851,-0.449299008,-0.451289569
0.0058376,-0.090337692,-0.356864114,-0.356870174,-0.845590088,-0.848848107
0.00232924,1.590623169,0.767361324,0.767253109,-0.350347477,-0.348866423
0.00611412,1.215751736,0.999527296,0.999475711,0.103808637,0.103909041
0.00625513,-0.096279807,-0.353323073,-0.353359816,-1.156348982,-1.159174287
0.0277585,1.674625996,0.021152519,0.00532764,-1.099791715,-0.893439019
0.00183503,-0.436112754,-0.48836378,-0.488337965,-1.042552841,-1.043440513
0.00151337,-0.826563089,-0.661759034,-0.661777783,-1.046888058,-1.046834857
0.0155679,2.073768066,0.790731613,0.790709964,-0.365282035,-0.396705538
0.00775928,0.764202103,1.034743004,1.034736477,0.043286003,0.032518921
0.00381,0.845300143,0.967709512,0.967739722,0.532474252,0.534642877
0.00578929,-0.177960824,-0.501482906,-0.50148122,-1.13688932,-1.146289631
0.00148303,1.021316299,1.384830734,1.384794979,0.506310907,0.510259033
0.00184046,-0.88078354,-0.919119432,-0.919104708,-1.405757422,-1.405152302
0.00467221,1.431713992,1.383948987,1.383942095,0.07606149,0.068599284
0.00414929,1.731339355,1.883188743,1.883182757,1.387161954,1.386433983
0.0164653,1.955883468,-0.706424608,-0.707736469,-0.920665987,-0.917367436
0.00211642,2.419035936,2.675259666,2.675406435,1.226687083,1.230970127
0.00370671,1.035526098,1.11048757,1.110531351,0.685753845,0.683872225
0.0122211,1.817399738,1.67356227,1.673568912,0.47431852,0.460355216
0.0304011,3.363379653,1.545065752,1.541179922,0.606156032,0.459763217
0.00138679,-0.416484396,-0.341122279,-0.341022515,-1.199168332,-1.19605903
0.00228032,2.283451948,2.402013702,2.402003408,0.960761258,0.961872674
0.00265216,1.787498391,1.186323266,1.186280249,-0.070804426,-0.069344209
0.0182908,1.076224739,0.821170896,0.812765281,-0.131319824,-0.101069139
0.0171425,1.815983807,1.682586071,1.682617105,1.089981077,0.983633681
0.00585548,0.477455035,0.382814092,0.382808044,0.021843705,0.016790212
0.00530175,1.453323028,1.395560686,1.395525676,0.953569891,0.948199033
0.00891313,2.618119852,2.226139916,2.226136421,0.96259796,0.957499799
0.00267224,1.665310692,1.918925674,1.918936397,0.843293949,0.844169052
0.00661183,3.29031581,2.998750872,2.998754554,2.335880002,2.329086248
0.00225758,1.91591317,1.301226596,1.301205405,0.304771921,0.305627744
0.00248238,-0.51853951,-0.471249533,-0.471229628,-1.018350597,-1.017350324
0.00469065,1.815019547,1.840982224,1.840969058,1.428832917,1.422082895
0.00193093,2.220063007,2.029936301,2.029920402,0.634166695,0.636939259
0.00629134,1.556704446,1.117883409,1.117825359,0.337493019,0.333313741
0.00142629,1.393173231,2.192128486,2.192487336,0.220965124,0.225424651
0.00288709,1.0883475,1.137208553,1.13722219,0.852878604,0.852396678
0.00195816,2.870750306,2.206177827,2.206112881,0.790214478,0.795683178
0.00206111,2.093193772,2.258556055,2.258563309,1.274552072,1.276404293
0.00281634,2.924208317,2.22764503,2.227670084,-0.382249685,-0.378527404
0.00231627,1.479610068,1.737949848,1.737969576,0.708911188,0.710701991
0.0160718,2.944211714,1.229164804,1.229159892,0.398798728,0.372521944
0.00269106,0.429659629,0.551987947,0.551986056,-0.171454689,-0.169687997
0.00613311,1.363037147,1.142931266,1.143065661,0.260020634,0.25679141
0.00740709,0.839662753,0.761630377,0.761634935,-0.073371982,-0.078615521
0.00704839,1.717410923,0.62205031,0.622038188,-0.193320586,-0.205078805
0.0057135,-0.349897604,-0.299709717,-0.299747973,-1.197651582,-1.207125757
0.0223238,0.948549041,-0.25710237,-0.275901103,-1.187910691,-1.223191086
0.00184788,1.357061365,1.567962633,1.567973831,0.859120673,0.861423093
0.00596055,1.927851521,0.434604737,0.434545176,-0.280894939,-0.28104459
0.0018928,0.181070367,0.047408609,0.047461152,-0.807886453,-0.804941154
